Table with column headers in row 3,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
17,21,IL,Christian County,4446,3546,5346,13.4,10.7,16.1,1517,1191,1843,20.1,15.8,24.4,1018,790,1246,18.6,14.4,22.8,46401,42770,50032,,,,,,
17,23,IL,Clark County,1965,1534,2396,12.4,9.7,15.1,709,549,869,19.8,15.3,24.3,466,350,582,17.2,12.9,21.5,48940,45181,52699,,,,,,
17,25,IL,Clay County,2006,1580,2432,14.9,11.7,18.1,693,541,845,22.6,17.6,27.6,477,366,588,21.6,16.6,26.6,38445,35643,41247,,,,,,
17,27,IL,Clinton County,3276,2569,3983,9.1,7.1,11.1,1071,836,1306,12.8,10,15.6,693,525,861,11.2,8.5,13.9,59711,56595,62827,,,,,,
17,29,IL,Coles County,10809,9396,12222,21.8,18.9,24.7,2031,1577,2485,21.4,16.6,26.2,1337,1003,1671,19.9,14.9,24.9,40623,37601,43645,,,,,,
17,31,IL,Cook County,912067,887978,936156,17.8,17.3,18.3,321321,309357,333285,26.6,25.6,27.6,225464,216424,234504,26,25,27,50806,50286,51326,,,,,,
17,33,IL,Crawford County,2770,2225,3315,15.1,12.1,18.1,879,691,1067,22.3,17.5,27.1,564,427,701,19.3,14.6,24,46307,42410,50204,,,,,,
17,35,IL,Cumberland County,1357,1086,1628,12.4,9.9,14.9,488,387,589,19.1,15.2,23,328,257,399,17.8,14,21.6,47145,42875,51415,,,,,,
17,37,IL,DeKalb County,15572,13553,17591,15.9,13.8,18,3823,3166,4480,16.9,14,19.8,2550,2086,3014,15.7,12.8,18.6,52091,48900,55282,,,,,,
17,39,IL,De Witt County,1888,1522,2254,11.6,9.4,13.8,658,524,792,18.1,14.4,21.8,409,312,506,15.1,11.5,18.7,56147,52270,60024,,,,,,
17,41,IL,Douglas County,1953,1535,2371,10,7.9,12.1,777,591,963,15.6,11.9,19.3,524,392,656,14.5,10.8,18.2,48671,45015,52327,,,,,,
17,43,IL,DuPage County,71040,62670,79410,7.8,6.9,8.7,24546,21052,28040,11,9.4,12.6,16696,14217,19175,9.9,8.4,11.4,74122,71642,76602,,,,,,
17,45,IL,Edgar County,2599,2075,3123,14.4,11.5,17.3,870,671,1069,22.1,17.1,27.1,567,425,709,19.4,14.5,24.3,43596,39467,47725,,,,,,
17,47,IL,Edwards County,789,627,951,12,9.5,14.5,250,192,308,17.2,13.2,21.2,166,124,208,15.1,11.3,18.9,41239,37642,44836,,,,,,
17,49,IL,Effingham County,3616,2876,4356,10.7,8.5,12.9,1310,1020,1600,16,12.5,19.5,858,650,1066,14.4,10.9,17.9,48632,44838,52426,,,,,,
17,51,IL,Fayette County,3788,3093,4483,18.7,15.3,22.1,1304,1045,1563,27.6,22.1,33.1,855,668,1042,24.4,19.1,29.7,40247,37143,43351,,,,,,
17,53,IL,Ford County,1507,1199,1815,11.1,8.8,13.4,554,434,674,17.2,13.5,20.9,374,289,459,15.5,12,19,49206,44745,53667,,,,,,
17,55,IL,Franklin County,7253,6013,8493,18.6,15.4,21.8,2497,1974,3020,28.4,22.4,34.4,1709,1322,2096,26.6,20.6,32.6,36610,34658,38562,,,,,,
17,57,IL,Fulton County,4452,3501,5403,13.1,10.3,15.9,1472,1128,1816,19.9,15.3,24.5,976,726,1226,17.8,13.2,22.4,46539,43567,49511,,,,,,
17,59,IL,Gallatin County,1006,797,1215,18.3,14.5,22.1,303,236,370,27.7,21.5,33.9,197,148,246,24.8,18.7,30.9,36722,33181,40263,,,,,,
17,61,IL,Greene County,2012,1575,2449,14.9,11.7,18.1,678,524,832,22.1,17.1,27.1,446,334,558,19.3,14.5,24.1,42534,38991,46077,,,,,,
17,63,IL,Grundy County,3512,2818,4206,7.1,5.7,8.5,1253,964,1542,9.5,7.3,11.7,834,627,1041,8.6,6.5,10.7,63685,58554,68816,,,,,,
17,65,IL,Hamilton County,1287,1026,1548,15.5,12.4,18.6,467,366,568,25,19.6,30.4,313,241,385,22.8,17.5,28.1,41446,37148,45744,,,,,,
17,67,IL,Hancock County,2280,1823,2737,12.1,9.7,14.5,767,589,945,19,14.6,23.4,497,369,625,16.7,12.4,21,43850,41178,46522,,,,,,
17,69,IL,Hardin County,870,703,1037,20.4,16.5,24.3,276,220,332,32.1,25.6,38.6,180,140,220,28.6,22.2,35,35596,32025,39167,,,,,,
17,71,IL,Henderson County,853,661,1045,12,9.3,14.7,293,227,359,21.3,16.5,26.1,200,152,248,19,14.4,23.6,45217,40749,49685,,,,,,
17,73,IL,Henry County,5051,3999,6103,10.2,8.1,12.3,1812,1402,2222,15.7,12.1,19.3,1193,902,1484,13.8,10.4,17.2,50445,47891,52999,,,,,,
17,75,IL,Iroquois County,3854,3186,4522,13.3,11,15.6,1404,1128,1680,20.9,16.8,25,950,752,1148,18.5,14.7,22.3,48577,45181,51973,,,,,,
17,77,IL,Jackson County,19057,17573,20541,33.7,31.1,36.3,3426,2856,3996,34,28.3,39.7,2156,1721,2591,30.7,24.5,36.9,32868,29843,35893,,,,,,
17,79,IL,Jasper County,1028,788,1268,10.7,8.2,13.2,354,272,436,16.4,12.6,20.2,235,176,294,14.6,11,18.2,46257,42279,50235,,,,,,
17,81,IL,Jefferson County,6393,5332,7454,17.6,14.7,20.5,2304,1861,2747,27.5,22.2,32.8,1502,1146,1858,25.2,19.2,31.2,42601,39771,45431,,,,,,
17,83,IL,Jersey County,2176,1660,2692,9.9,7.6,12.2,757,582,932,15.1,11.6,18.6,504,380,628,13.3,10,16.6,55416,52488,58344,,,,,,
17,85,IL,Jo Daviess County,2176,1733,2619,9.7,7.7,11.7,719,548,890,15.8,12,19.6,492,368,616,14.5,10.9,18.1,51293,47029,55557,,,,,,
17,87,IL,Johnson County,1707,1360,2054,15.4,12.3,18.5,477,370,584,20.5,15.9,25.1,316,239,393,17.9,13.5,22.3,42357,38560,46154,,,,,,
17,89,IL,Kane County,64580,57433,71727,12.6,11.2,14,27465,24009,30921,18.7,16.3,21.1,17508,14971,20045,16.3,13.9,18.7,66133,63079,69187,,,,,,
17,91,IL,Kankakee County,17910,15698,20122,16.4,14.4,18.4,6818,5834,7802,24.4,20.9,27.9,4756,4003,5509,23.3,19.6,27,46046,43778,48314,,,,,,
17,93,IL,Kendall County,5973,4759,7187,5.1,4.1,6.1,2586,2027,3145,7.2,5.6,8.8,1746,1338,2154,6.7,5.1,8.3,82934,77356,88512,,,,,,
17,95,IL,Knox County,9894,8710,11078,20.2,17.8,22.6,3097,2606,3588,29.7,25,34.4,2041,1671,2411,26.4,21.6,31.2,39803,36495,43111,,,,,,
17,97,IL,Lake County,76376,69296,83456,11.1,10.1,12.1,30450,27355,33545,16.2,14.5,17.9,20311,18037,22585,14.3,12.7,15.9,74306,72260,76352,,,,,,
17,99,IL,La Salle County,12857,10550,15164,11.7,9.6,13.8,4455,3505,5405,17.5,13.8,21.2,2819,2116,3522,14.9,11.2,18.6,48945,45723,52167,,,,,,
17,101,IL,Lawrence County,2056,1547,2565,14.4,10.8,18,676,507,845,21.4,16,26.8,451,329,573,19.8,14.5,25.1,38934,35212,42656,,,,,,
17,103,IL,Lee County,3670,2911,4429,11.3,9,13.6,1148,896,1400,15.9,12.4,19.4,753,573,933,14.3,10.9,17.7,48388,44441,52335,,,,,,
17,105,IL,Livingston County,4246,3350,5142,12,9.5,14.5,1424,1120,1728,16.8,13.2,20.4,946,731,1161,15.2,11.7,18.7,53249,49946,56552,,,,,,
17,107,IL,Logan County,3503,2786,4220,13.6,10.8,16.4,1104,873,1335,19.2,15.2,23.2,707,535,879,16.7,12.6,20.8,46863,42964,50762,,,,,,
17,109,IL,McDonough County,5780,4800,6760,20.3,16.9,23.7,1140,900,1380,22.7,17.9,27.5,740,554,926,20.7,15.5,25.9,38916,35471,42361,,,,,,
17,111,IL,McHenry County,24568,21016,28120,8,6.8,9.2,8365,6963,9767,10.2,8.5,11.9,5611,4616,6606,9,7.4,10.6,70682,67945,73419,,,,,,
17,113,IL,McLean County,24148,22145,26151,15.1,13.8,16.4,5333,4412,6254,14.2,11.7,16.7,3717,3075,4359,13.7,11.3,16.1,58791,55532,62050,,,,,,
17,115,IL,Macon County,15842,13560,18124,14.8,12.7,16.9,5519,4395,6643,22.4,17.8,27,3589,2783,4395,20.2,15.7,24.7,44725,42072,47378,,,,,,
17,117,IL,Macoupin County,5835,4694,6976,12.5,10.1,14.9,2096,1657,2535,20.1,15.9,24.3,1401,1081,1721,18.2,14,22.4,46525,42868,50182,,,,,,
17,119,IL,Madison County,37085,32911,41259,14,12.4,15.6,11587,9716,13458,19.5,16.4,22.6,7860,6484,9236,18.1,14.9,21.3,50462,48664,52260,,,,,,
17,121,IL,Marion County,6567,5355,7779,17.1,13.9,20.3,2559,2037,3081,29,23.1,34.9,1740,1378,2102,27.6,21.9,33.3,40056,37027,43085,,,,,,
17,123,IL,Marshall County,1309,1036,1582,10.7,8.5,12.9,449,348,550,17,13.2,20.8,303,230,376,15.5,11.8,19.2,50571,45796,55346,,,,,,
17,125,IL,Mason County,1959,1566,2352,13.8,11,16.6,657,503,811,21.4,16.4,26.4,446,336,556,18.9,14.3,23.5,43515,39559,47471,,,,,,
17,127,IL,Massac County,2853,2314,3392,18.8,15.2,22.4,983,769,1197,28.4,22.2,34.6,674,516,832,26.9,20.6,33.2,39308,35586,43030,,,,,,
17,129,IL,Menard County,1152,901,1403,9.2,7.2,11.2,437,337,537,15.3,11.8,18.8,292,220,364,13.5,10.2,16.8,58900,53417,64383,,,,,,
17,131,IL,Mercer County,1499,1171,1827,9.3,7.3,11.3,488,380,596,13.5,10.5,16.5,311,233,389,11.5,8.6,14.4,52351,47764,56938,,,,,,
17,133,IL,Monroe County,1701,1338,2064,5.2,4.1,6.3,503,391,615,6.3,4.9,7.7,311,237,385,5.1,3.9,6.3,71766,64573,78959,,,,,,
17,135,IL,Montgomery County,3954,3125,4783,14.5,11.5,17.5,1342,1073,1611,22.1,17.7,26.5,847,654,1040,19.1,14.7,23.5,49430,46839,52021,,,,,,
17,137,IL,Morgan County,4674,3747,5601,14.3,11.5,17.1,1530,1188,1872,21.6,16.8,26.4,1033,782,1284,20,15.1,24.9,43210,40182,46238,,,,,,
17,139,IL,Moultrie County,1655,1328,1982,11.4,9.1,13.7,658,521,795,18.1,14.3,21.9,437,337,537,16.3,12.6,20,49994,45923,54065,,,,,,
17,141,IL,Ogle County,5475,4348,6602,10.4,8.2,12.6,1928,1501,2355,15.2,11.8,18.6,1265,962,1568,13.2,10,16.4,55009,51044,58974,,,,,,
17,143,IL,Peoria County,33143,29929,36357,18.3,16.5,20.1,12580,11013,14147,28.6,25,32.2,8199,6976,9422,26.2,22.3,30.1,49022,46766,51278,,,,,,
17,145,IL,Perry County,3650,2931,4369,18.5,14.8,22.2,1074,838,1310,24,18.7,29.3,717,549,885,21.4,16.4,26.4,40167,36591,43743,,,,,,
17,147,IL,Piatt County,1205,943,1467,7.3,5.7,8.9,385,302,468,10,7.9,12.1,248,190,306,8.4,6.4,10.4,61339,58293,64385,,,,,,
17,149,IL,Pike County,2537,2058,3016,16.1,13.1,19.1,837,651,1023,23.1,18,28.2,597,462,732,22.6,17.5,27.7,38743,35130,42356,,,,,,
17,151,IL,Pope County,808,634,982,19.5,15.3,23.7,217,166,268,28,21.4,34.6,146,109,183,25.7,19.2,32.2,37757,33955,41559,,,,,,
17,153,IL,Pulaski County,1353,1066,1640,22.4,17.6,27.2,483,373,593,35.3,27.3,43.3,325,245,405,31.3,23.6,39,31742,28722,34762,,,,,,
17,155,IL,Putnam County,495,389,601,8.3,6.5,10.1,162,126,198,13.4,10.4,16.4,108,82,134,11.8,9,14.6,51518,47000,56036,,,,,,
17,157,IL,Randolph County,4959,4136,5782,17,14.2,19.8,1447,1161,1733,22.4,18,26.8,898,695,1101,18.9,14.6,23.2,44708,40920,48496,,,,,,
17,159,IL,Richland County,2330,1850,2810,14.7,11.7,17.7,785,613,957,22.4,17.5,27.3,534,413,655,20.8,16.1,25.5,42369,40310,44428,,,,,,
17,161,IL,Rock Island County,20095,17380,22810,14.1,12.2,16,7225,5988,8462,22.2,18.4,26,4717,3806,5628,20.4,16.5,24.3,44487,41971,47003,,,,,,
17,163,IL,St. Clair County,50598,45519,55677,19.1,17.2,21,20327,18110,22544,30.5,27.2,33.8,13700,11975,15425,28.2,24.7,31.7,49634,47204,52064,,,,,,
17,165,IL,Saline County,5016,4134,5898,20.8,17.1,24.5,1795,1460,2130,33.4,27.2,39.6,1248,1002,1494,31.8,25.5,38.1,35999,32549,39449,,,,,,
17,167,IL,Sangamon County,31318,28106,34530,16,14.4,17.6,11298,9854,12742,24.7,21.5,27.9,7454,6358,8550,22.3,19,25.6,51537,49423,53651,,,,,,
17,169,IL,Schuyler County,903,708,1098,12.3,9.7,14.9,259,198,320,17.1,13.1,21.1,178,133,223,16.1,12.1,20.1,43744,39885,47603,,,,,,
17,171,IL,Scott County,587,469,705,11.3,9,13.6,190,149,231,16.1,12.6,19.6,124,94,154,14,10.6,17.4,48361,44176,52546,,,,,,
17,173,IL,Shelby County,2381,1845,2917,10.8,8.4,13.2,829,637,1021,17.1,13.1,21.1,555,420,690,15.4,11.7,19.1,45964,42399,49529,,,,,,
17,175,IL,Stark County,579,455,703,10.4,8.2,12.6,201,154,248,15.5,11.9,19.1,134,101,167,13.6,10.2,17,46913,42340,51486,,,,,,
17,177,IL,Stephenson County,6791,5680,7902,14.5,12.1,16.9,2534,2097,2971,24.3,20.1,28.5,1585,1240,1930,20.9,16.4,25.4,42661,39838,45484,,,,,,
17,179,IL,Tazewell County,15016,13100,16932,11.3,9.9,12.7,4688,3904,5472,15.2,12.7,17.7,3069,2499,3639,13.6,11.1,16.1,50106,48102,52110,,,,,,
17,181,IL,Union County,3461,2896,4026,19.8,16.6,23,1038,825,1251,28,22.3,33.7,690,536,844,25.5,19.8,31.2,39099,36014,42184,,,,,,
17,183,IL,Vermilion County,15544,13562,17526,19.8,17.3,22.3,6073,5224,6922,31.2,26.8,35.6,3867,3211,4523,27.6,22.9,32.3,40742,37923,43561,,,,,,
17,185,IL,Wabash County,1576,1225,1927,13.5,10.5,16.5,530,412,648,20.7,16.1,25.3,357,274,440,19.2,14.7,23.7,48154,44392,51916,,,,,,
17,187,IL,Warren County,2357,1864,2850,14.2,11.2,17.2,809,629,989,20.9,16.3,25.5,555,427,683,19.7,15.1,24.3,44818,40927,48709,,,,,,
17,189,IL,Washington County,1363,1099,1627,9.5,7.7,11.3,384,300,468,12.7,9.9,15.5,247,187,307,10.8,8.2,13.4,50465,46079,54851,,,,,,
17,191,IL,Wayne County,2092,1640,2544,12.6,9.9,15.3,779,602,956,20.9,16.1,25.7,526,399,653,19.5,14.8,24.2,40178,36499,43857,,,,,,
17,193,IL,White County,2396,1979,2813,16.8,13.9,19.7,703,553,853,23.2,18.3,28.1,466,359,573,22.2,17.1,27.3,41706,37686,45726,,,,,,
17,195,IL,Whiteside County,7576,6368,8784,13.2,11.1,15.3,2741,2239,3243,20.8,17,24.6,1798,1436,2160,18.5,14.8,22.2,45930,42701,49159,,,,,,
17,197,IL,Will County,56362,48265,64459,8.4,7.2,9.6,21856,18310,25402,11.4,9.6,13.2,13956,11400,16512,9.6,7.8,11.4,72053,70366,73740,,,,,,
17,199,IL,Williamson County,10345,8570,12120,16,13.3,18.7,3381,2659,4103,23.4,18.4,28.4,2228,1699,2757,21.3,16.2,26.4,41079,38106,44052,,,,,,
17,201,IL,Winnebago County,55353,51430,59276,19.1,17.7,20.5,19648,17671,21625,27.7,24.9,30.5,12726,11179,14273,24.6,21.6,27.6,44353,42263,46443,,,,,,
17,203,IL,Woodford County,2631,2117,3145,7,5.6,8.4,835,651,1019,8.6,6.7,10.5,532,399,665,7.3,5.5,9.1,65998,60471,71525,,,,,,
18,0,IN,Indiana,1001053,983059,1019047,15.8,15.5,16.1,353510,341921,365099,22.6,21.9,23.3,233507,223596,243418,20.6,19.7,21.5,46410,45964,46856,111020,105328,116712,26.5,25.1,27.9
18,1,IN,Adams County,5066,3990,6142,15,11.8,18.2,2964,2272,3656,28.3,21.7,34.9,2034,1508,2560,27.9,20.7,35.1,47265,44191,50339,,,,,,
18,3,IN,Allen County,60699,56083,65315,17.2,15.9,18.5,23406,20913,25899,24.9,22.2,27.6,15877,13954,17800,23.5,20.6,26.4,47411,45538,49284,,,,,,
18,5,IN,Bartholomew County,9729,8027,11431,12.7,10.5,14.9,3685,2951,4419,19.5,15.6,23.4,2411,1890,2932,17.6,13.8,21.4,52669,48675,56663,,,,,,
18,7,IN,Benton County,1136,932,1340,13,10.7,15.3,392,304,480,17.8,13.8,21.8,251,188,314,15.4,11.5,19.3,45644,41700,49588,,,,,,
18,9,IN,Blackford County,1997,1633,2361,16.1,13.2,19,689,541,837,24.5,19.2,29.8,454,346,562,22.3,17,27.6,38346,34866,41826,,,,,,
18,11,IN,Boone County,4588,3823,5353,8.1,6.8,9.4,1456,1135,1777,9.3,7.3,11.3,932,710,1154,7.9,6,9.8,63717,59473,67961,,,,,,
18,13,IN,Brown County,1945,1512,2378,13,10.1,15.9,652,502,802,21.8,16.8,26.8,449,338,560,19.7,14.9,24.5,53376,49753,56999,,,,,,
18,15,IN,Carroll County,2291,1845,2737,11.6,9.3,13.9,807,633,981,17.3,13.6,21,549,423,675,15.5,11.9,19.1,49216,45375,53057,,,,,,
18,17,IN,Cass County,5570,4601,6539,14.7,12.1,17.3,2121,1686,2556,22,17.5,26.5,1399,1085,1713,20,15.5,24.5,41271,37625,44917,,,,,,
18,19,IN,Clark County,14322,12141,16503,13,11,15,4772,3799,5745,18.5,14.7,22.3,3214,2507,3921,17.5,13.7,21.3,49778,46216,53340,,,,,,
18,21,IN,Clay County,3615,2851,4379,13.7,10.8,16.6,1319,1012,1626,21.4,16.4,26.4,877,660,1094,19.1,14.4,23.8,44574,40790,48358,,,,,,
18,23,IN,Clinton County,5213,4357,6069,16.2,13.5,18.9,2105,1697,2513,24.4,19.7,29.1,1417,1126,1708,23,18.3,27.7,45712,41815,49609,,,,,,
18,25,IN,Crawford County,2057,1634,2480,19.5,15.5,23.5,713,552,874,29.8,23.1,36.5,475,360,590,26.6,20.2,33,37674,33822,41526,,,,,,
18,27,IN,Daviess County,4697,3774,5620,15,12.1,17.9,2087,1598,2576,23,17.6,28.4,1414,1061,1767,21.9,16.4,27.4,43800,41096,46504,,,,,,
18,29,IN,Dearborn County,4403,3441,5365,8.9,7,10.8,1659,1266,2052,13.8,10.5,17.1,1132,845,1419,12.4,9.2,15.6,56344,52371,60317,,,,,,
18,31,IN,Decatur County,3706,2993,4419,14.5,11.7,17.3,1359,1069,1649,21.5,16.9,26.1,879,668,1090,18.8,14.3,23.3,44574,40717,48431,,,,,,
18,33,IN,De Kalb County,5494,4600,6388,13.1,11,15.2,1968,1588,2348,18.3,14.8,21.8,1278,1005,1551,16,12.6,19.4,46262,42129,50395,,,,,,
18,35,IN,Delaware County,25079,22774,27384,23,20.9,25.1,5823,4852,6794,26.1,21.7,30.5,3824,3068,4580,23.9,19.2,28.6,37208,35002,39414,,,,,,
18,37,IN,Dubois County,3432,2718,4146,8.3,6.6,10,1089,846,1332,10.4,8.1,12.7,707,532,882,9.2,6.9,11.5,51936,48714,55158,,,,,,
18,39,IN,Elkhart County,35641,31586,39696,18.3,16.2,20.4,15110,13181,17039,27.4,23.9,30.9,10164,8815,11513,25.9,22.5,29.3,44354,41611,47097,,,,,,
18,41,IN,Fayette County,5119,4420,5818,21.5,18.6,24.4,1697,1406,1988,30.7,25.4,36,1144,930,1358,28.3,23,33.6,37292,33746,40838,,,,,,
18,43,IN,Floyd County,9418,7736,11100,12.8,10.5,15.1,3193,2528,3858,18.3,14.5,22.1,2143,1657,2629,16.5,12.8,20.2,51210,48027,54393,,,,,,
18,45,IN,Fountain County,1933,1493,2373,11.4,8.8,14,723,555,891,18.2,14,22.4,479,356,602,16.1,12,20.2,44508,41399,47617,,,,,,
18,47,IN,Franklin County,2576,2062,3090,11.3,9,13.6,921,716,1126,16.1,12.5,19.7,575,427,723,13.1,9.7,16.5,51106,47572,54640,,,,,,
18,49,IN,Fulton County,3006,2429,3583,14.6,11.8,17.4,1154,908,1400,23.2,18.3,28.1,782,601,963,21.7,16.7,26.7,42417,38458,46376,,,,,,
18,51,IN,Gibson County,3766,3064,4468,11.5,9.3,13.7,1169,912,1426,15,11.7,18.3,777,593,961,13.6,10.4,16.8,46570,44212,48928,,,,,,
18,53,IN,Grant County,11260,9415,13105,17.4,14.5,20.3,3722,2902,4542,25.5,19.9,31.1,2429,1834,3024,22.9,17.3,28.5,38745,35451,42039,,,,,,
18,55,IN,Greene County,4659,3748,5570,14.3,11.5,17.1,1586,1216,1956,21,16.1,25.9,1048,774,1322,18.7,13.8,23.6,42877,39135,46619,,,,,,
18,57,IN,Hamilton County,12909,10299,15519,4.6,3.7,5.5,5160,3972,6348,6.2,4.8,7.6,3433,2571,4295,5.5,4.1,6.9,84939,79537,90341,,,,,,
18,59,IN,Hancock County,5229,4241,6217,7.5,6.1,8.9,1792,1393,2191,10.1,7.9,12.3,1214,929,1499,8.9,6.8,11,61540,57118,65962,,,,,,
18,61,IN,Harrison County,4885,4029,5741,12.6,10.4,14.8,1493,1166,1820,16.7,13,20.4,976,735,1217,14.7,11.1,18.3,49551,44926,54176,,,,,,
18,63,IN,Hendricks County,8106,6406,9806,5.6,4.4,6.8,2891,2206,3576,7.4,5.7,9.1,1987,1493,2481,6.8,5.1,8.5,64239,60366,68112,,,,,,
18,65,IN,Henry County,8496,7417,9575,18.4,16.1,20.7,2571,2106,3036,24.1,19.7,28.5,1746,1418,2074,21.8,17.7,25.9,36572,33896,39248,,,,,,
18,67,IN,Howard County,14065,12133,15997,17.3,14.9,19.7,4655,3786,5524,24.8,20.2,29.4,3036,2402,3670,22.1,17.5,26.7,40997,37962,44032,,,,,,
18,69,IN,Huntington County,4203,3399,5007,11.7,9.5,13.9,1511,1189,1833,17.8,14,21.6,1034,795,1273,16.6,12.8,20.4,47326,43902,50750,,,,,,
18,71,IN,Jackson County,5931,4955,6907,14.1,11.8,16.4,2044,1624,2464,20,15.9,24.1,1334,1019,1649,18,13.8,22.2,44921,41433,48409,,,,,,
18,73,IN,Jasper County,3417,2748,4086,10.6,8.5,12.7,1212,938,1486,14.8,11.5,18.1,811,604,1018,13.3,9.9,16.7,52559,48061,57057,,,,,,
18,75,IN,Jay County,3325,2615,4035,15.9,12.5,19.3,1525,1171,1879,27.7,21.3,34.1,1017,766,1268,25.3,19.1,31.5,38572,35831,41313,,,,,,
18,77,IN,Jefferson County,4326,3445,5207,14.3,11.4,17.2,1523,1197,1849,22.1,17.4,26.8,986,747,1225,19.6,14.9,24.3,40386,37879,42893,,,,,,
18,79,IN,Jennings County,4019,3183,4855,14.5,11.5,17.5,1512,1168,1856,21.6,16.7,26.5,1013,765,1261,19.4,14.7,24.1,42577,38916,46238,,,,,,
18,81,IN,Johnson County,12894,10660,15128,9.3,7.7,10.9,4746,3746,5746,13.1,10.3,15.9,3110,2387,3833,11.7,9,14.4,61477,57136,65818,,,,,,
18,83,IN,Knox County,7036,5849,8223,19.7,16.4,23,2132,1711,2553,27,21.7,32.3,1368,1059,1677,24.3,18.8,29.8,38653,35236,42070,,,,,,
18,85,IN,Kosciusko County,8549,6963,10135,11.3,9.2,13.4,3135,2434,3836,16.4,12.7,20.1,2136,1619,2653,15.4,11.7,19.1,50823,48551,53095,,,,,,
18,87,IN,Lagrange County,4764,3832,5696,12.9,10.4,15.4,2651,2083,3219,21.1,16.6,25.6,1796,1377,2215,20.1,15.4,24.8,42119,39903,44335,,,,,,
18,89,IN,Lake County,94261,87803,100719,19.3,18,20.6,37348,34080,40616,30.2,27.6,32.8,25637,23310,27964,28.3,25.7,30.9,48143,46226,50060,,,,,,
18,91,IN,La Porte County,18113,15704,20522,17.3,15,19.6,6321,5288,7354,25.9,21.7,30.1,4222,3451,4993,23.8,19.4,28.2,47201,44303,50099,,,,,,
18,93,IN,Lawrence County,6999,5797,8201,15.4,12.8,18,2433,1951,2915,23.1,18.5,27.7,1597,1249,1945,20.4,15.9,24.9,43471,40286,46656,,,,,,
18,95,IN,Madison County,23553,21156,25950,18.9,17,20.8,8490,7450,9530,29.4,25.8,33,4929,4029,5829,23.6,19.3,27.9,41766,39144,44388,,,,,,
18,97,IN,Marion County,189843,180044,199642,21.3,20.2,22.4,71625,66243,77007,31.9,29.5,34.3,46748,42670,50826,30.2,27.6,32.8,39957,38780,41134,,,,,,
18,99,IN,Marshall County,6142,5179,7105,13.3,11.2,15.4,2192,1742,2642,17.9,14.2,21.6,1447,1112,1782,16,12.3,19.7,46301,43466,49136,,,,,,
18,101,IN,Martin County,1430,1152,1708,14,11.3,16.7,482,378,586,20.1,15.8,24.4,306,231,381,17.3,13,21.6,44715,40502,48928,,,,,,
18,103,IN,Miami County,4844,3899,5789,14.7,11.8,17.6,1823,1443,2203,22.7,18,27.4,1139,857,1421,19.1,14.4,23.8,43287,39933,46641,,,,,,
18,105,IN,Monroe County,30806,28431,33181,24.7,22.8,26.6,3882,3102,4662,17.6,14.1,21.1,2454,1854,3054,15.7,11.9,19.5,40262,37153,43371,,,,,,
18,107,IN,Montgomery County,5493,4604,6382,14.8,12.4,17.2,2155,1818,2492,24.1,20.3,27.9,1268,1006,1530,19.6,15.5,23.7,43176,40765,45587,,,,,,
18,109,IN,Morgan County,7629,6062,9196,11.1,8.8,13.4,2848,2228,3468,17,13.3,20.7,1831,1372,2290,14.6,10.9,18.3,53690,49603,57777,,,,,,
18,111,IN,Newton County,2089,1769,2409,15,12.7,17.3,697,579,815,22.5,18.7,26.3,430,340,520,18.5,14.6,22.4,44418,40245,48591,,,,,,
18,113,IN,Noble County,6101,4994,7208,13.1,10.7,15.5,2318,1827,2809,18.7,14.7,22.7,1494,1140,1848,16.6,12.7,20.5,46690,43365,50015,,,,,,
18,115,IN,Ohio County,667,527,807,11.1,8.8,13.4,221,172,270,17.5,13.6,21.4,144,108,180,14.6,11,18.2,48788,44551,53025,,,,,,
18,117,IN,Orange County,3354,2701,4007,17.1,13.8,20.4,1228,960,1496,25.8,20.2,31.4,848,651,1045,23.6,18.1,29.1,37910,34325,41495,,,,,,
18,119,IN,Owen County,3243,2605,3881,15.3,12.3,18.3,1208,945,1471,25.2,19.7,30.7,796,603,989,22,16.7,27.3,41004,37662,44346,,,,,,
18,121,IN,Parke County,2752,2171,3333,17.8,14,21.6,1002,772,1232,28.4,21.9,34.9,672,503,841,26.4,19.8,33,40790,36810,44770,,,,,,
18,123,IN,Perry County,2401,1876,2926,13.5,10.5,16.5,711,543,879,17.9,13.7,22.1,459,340,578,16,11.8,20.2,45234,42309,48159,,,,,,
18,125,IN,Pike County,1464,1163,1765,11.7,9.3,14.1,463,362,564,17.1,13.4,20.8,303,232,374,15.1,11.5,18.7,42482,38625,46339,,,,,,
18,127,IN,Porter County,17438,14933,19943,10.8,9.3,12.3,5516,4552,6480,14.3,11.8,16.8,3592,2867,4317,12.3,9.8,14.8,62178,58406,65950,,,,,,
18,129,IN,Posey County,3158,2710,3606,12.4,10.6,14.2,990,825,1155,16.9,14.1,19.7,570,446,694,12.9,10.1,15.7,55488,50558,60418,,,,,,
