Table with column headers in rows 3 and 4,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
36,017,NY,Chenango County,5910,4823,6997,12.6,10.3,14.9,1755,1299,2211,18.2,13.5,22.9,1165,816,1514,16.4,11.5,21.3,48161,44940,51382,.,.,.,.,.,.
36,019,NY,Clinton County,10146,8301,11991,13.7,11.2,16.2,2452,1888,3016,17.3,13.3,21.3,1664,1252,2076,16.2,12.2,20.2,56436,53130,59742,.,.,.,.,.,.
36,021,NY,Columbia County,6233,5077,7389,10.5,8.5,12.5,1658,1279,2037,16.2,12.5,19.9,1175,880,1470,15.4,11.5,19.3,60629,55634,65624,.,.,.,.,.,.
36,023,NY,Cortland County,6890,5680,8100,15.7,12.9,18.5,1792,1390,2194,20.1,15.6,24.6,1195,900,1490,18.4,13.9,22.9,52038,48331,55745,.,.,.,.,.,.
36,025,NY,Delaware County,7661,6502,8820,17.9,15.2,20.6,2236,1856,2616,30,24.9,35.1,1556,1266,1846,28,22.8,33.2,45385,41623,49147,.,.,.,.,.,.
36,027,NY,Dutchess County,28178,24767,31589,10.1,8.9,11.3,7103,5928,8278,12.9,10.8,15,4805,3913,5697,11.6,9.4,13.8,76955,72914,80996,.,.,.,.,.,.
36,029,NY,Erie County,130831,121423,140239,14.5,13.5,15.5,39964,35876,44052,21.4,19.2,23.6,26979,23815,30143,19.9,17.6,22.2,55581,54391,56771,.,.,.,.,.,.
36,031,NY,Essex County,3778,2885,4671,10.6,8.1,13.1,1007,756,1258,16.8,12.6,21,692,501,883,15.8,11.4,20.2,52741,49393,56089,.,.,.,.,.,.
36,033,NY,Franklin County,8454,7279,9629,18.9,16.3,21.5,2577,2127,3027,26.7,22,31.4,1640,1290,1990,22.9,18,27.8,50187,47553,52821,.,.,.,.,.,.
36,035,NY,Fulton County,8400,7122,9678,15.9,13.5,18.3,2682,2180,3184,25.3,20.6,30,1787,1417,2157,22.7,18,27.4,46984,42701,51267,.,.,.,.,.,.
36,037,NY,Genesee County,6075,5114,7036,10.8,9.1,12.5,1679,1320,2038,14.5,11.4,17.6,1130,858,1402,13.1,9.9,16.3,55522,51226,59818,.,.,.,.,.,.
36,039,NY,Greene County,5620,4379,6861,12.7,9.9,15.5,1479,1116,1842,19.5,14.7,24.3,1026,749,1303,18.4,13.4,23.4,54635,50208,59062,.,.,.,.,.,.
36,041,NY,Hamilton County,436,334,538,9.8,7.5,12.1,96,72,120,15.8,11.8,19.8,64,46,82,13.6,9.9,17.3,51520,46229,56811,.,.,.,.,.,.
36,043,NY,Herkimer County,8679,7034,10324,14.3,11.6,17,2705,2098,3312,21.2,16.4,26,1861,1407,2315,19.6,14.8,24.4,46733,43270,50196,.,.,.,.,.,.
36,045,NY,Jefferson County,16133,13896,18370,15.1,13,17.2,5640,4571,6709,21,17,25,3760,2954,4566,21,16.5,25.5,47436,45068,49804,.,.,.,.,.,.
36,047,NY,Kings County,518422,496086,540758,19.8,18.9,20.7,159509,147761,171257,26.7,24.7,28.7,106849,98015,115683,26.3,24.1,28.5,56548,55635,57461,.,.,.,.,.,.
36,049,NY,Lewis County,3267,2561,3973,12.5,9.8,15.2,1199,914,1484,20.2,15.4,25,835,618,1052,19.4,14.4,24.4,51857,48337,55377,.,.,.,.,.,.
36,051,NY,Livingston County,6966,5607,8325,12,9.7,14.3,1627,1233,2021,14.6,11.1,18.1,1084,799,1369,12.9,9.5,16.3,56407,53281,59533,.,.,.,.,.,.
36,053,NY,Madison County,7179,5795,8563,10.8,8.7,12.9,1934,1476,2392,14.4,11,17.8,1322,988,1656,13.1,9.8,16.4,56477,52058,60896,.,.,.,.,.,.
36,055,NY,Monroe County,105493,98946,112040,14.6,13.7,15.5,34237,31193,37281,22.2,20.2,24.2,24741,22515,26967,21.9,19.9,23.9,57660,55883,59437,.,.,.,.,.,.
36,057,NY,Montgomery County,8632,7239,10025,17.8,14.9,20.7,3162,2526,3798,28.7,22.9,34.5,2104,1638,2570,26.7,20.8,32.6,46601,43044,50158,.,.,.,.,.,.
36,059,NY,Nassau County,83380,73432,93328,6.2,5.5,6.9,22360,18673,26047,7.7,6.4,9,15937,13261,18613,7.3,6.1,8.5,107465,105124,109806,.,.,.,.,.,.
36,061,NY,New York County,262605,245342,279868,16.3,15.2,17.4,55056,48691,61421,23.4,20.7,26.1,38933,34339,43527,24.9,22,27.8,84133,81090,87176,.,.,.,.,.,.
36,063,NY,Niagara County,25656,22222,29090,12.4,10.7,14.1,7340,5800,8880,17.6,13.9,21.3,4933,3845,6021,16,12.5,19.5,54317,51905,56729,.,.,.,.,.,.
36,065,NY,Oneida County,35154,31154,39154,16.1,14.3,17.9,12068,10326,13810,24.9,21.3,28.5,8085,6743,9427,23,19.2,26.8,53234,51158,55310,.,.,.,.,.,.
36,067,NY,Onondaga County,61647,56358,66936,13.7,12.5,14.9,19541,17139,21943,19.9,17.5,22.3,13291,11414,15168,18.5,15.9,21.1,57641,55781,59501,.,.,.,.,.,.
36,069,NY,Ontario County,9905,8143,11667,9.3,7.7,10.9,2890,2250,3530,13.1,10.2,16,1904,1423,2385,11.5,8.6,14.4,65271,61935,68607,.,.,.,.,.,.
36,071,NY,Orange County,40379,33771,46987,10.9,9.1,12.7,15885,12720,19050,16.5,13.2,19.8,10666,8283,13049,15,11.6,18.4,77606,74298,80914,.,.,.,.,.,.
36,073,NY,Orleans County,5845,4994,6696,15.2,13,17.4,1880,1543,2217,23.7,19.5,27.9,1273,1010,1536,22,17.5,26.5,48799,44449,53149,.,.,.,.,.,.
36,075,NY,Oswego County,18492,15641,21343,16.3,13.8,18.8,5680,4645,6715,23.2,19,27.4,3826,3046,4606,21.1,16.8,25.4,52732,49672,55792,.,.,.,.,.,.
36,077,NY,Otsego County,7227,5718,8736,13.1,10.4,15.8,1852,1434,2270,19.6,15.2,24,1269,955,1583,18.8,14.1,23.5,51561,47526,55596,.,.,.,.,.,.
36,079,NY,Putnam County,5305,4186,6424,5.4,4.3,6.5,1164,864,1464,5.9,4.4,7.4,822,595,1049,5.4,3.9,6.9,98765,92124,105406,.,.,.,.,.,.
36,081,NY,Queens County,285222,265456,304988,12.2,11.4,13,75941,66475,85407,16.3,14.3,18.3,49439,42148,56730,15.3,13,17.6,64046,62995,65097,.,.,.,.,.,.
36,083,NY,Rensselaer County,17698,15181,20215,11.5,9.9,13.1,4777,3757,5797,15.4,12.1,18.7,3198,2471,3925,14.1,10.9,17.3,63457,60273,66641,.,.,.,.,.,.
36,085,NY,Richmond County,56434,50126,62742,11.9,10.6,13.2,17390,14527,20253,16.8,14,19.6,11940,9629,14251,15.6,12.6,18.6,78466,76062,80870,.,.,.,.,.,.
36,087,NY,Rockland County,43147,37590,48704,13.3,11.6,15,19770,16796,22744,21.8,18.5,25.1,13924,11635,16213,21.4,17.9,24.9,87873,84326,91420,.,.,.,.,.,.
36,089,NY,St. Lawrence County,18544,16056,21032,18.9,16.4,21.4,6236,5317,7155,28.8,24.6,33,3994,3304,4684,25.1,20.8,29.4,49607,47066,52148,.,.,.,.,.,.
36,091,NY,Saratoga County,14898,12523,17273,6.6,5.6,7.6,3667,2911,4423,7.9,6.3,9.5,2533,1967,3099,7.4,5.7,9.1,82732,78959,86505,.,.,.,.,.,.
36,093,NY,Schenectady County,19369,16189,22549,12.8,10.7,14.9,6178,4860,7496,18.8,14.8,22.8,4419,3442,5396,18.6,14.5,22.7,61841,59103,64579,.,.,.,.,.,.
36,095,NY,Schoharie County,4186,3438,4934,13.9,11.4,16.4,1035,784,1286,19.1,14.5,23.7,692,502,882,16.7,12.1,21.3,51007,47050,54964,.,.,.,.,.,.
36,097,NY,Schuyler County,2464,2025,2903,13.9,11.4,16.4,777,609,945,23,18,28,515,387,643,20.9,15.7,26.1,48782,44494,53070,.,.,.,.,.,.
36,099,NY,Seneca County,3810,3020,4600,12,9.5,14.5,1276,931,1621,19.2,14,24.4,934,670,1198,19.4,13.9,24.9,54563,51803,57323,.,.,.,.,.,.
36,101,NY,Steuben County,12161,10367,13955,12.8,10.9,14.7,3901,3055,4747,19.1,15,23.2,2576,1944,3208,17.1,12.9,21.3,50807,48197,53417,.,.,.,.,.,.
36,103,NY,Suffolk County,102014,91073,112955,7,6.3,7.7,27920,23199,32641,8.9,7.4,10.4,18964,15295,22633,8.1,6.5,9.7,94108,91908,96308,.,.,.,.,.,.
36,105,NY,Sullivan County,10891,8719,13063,14.9,11.9,17.9,3858,2978,4738,24.8,19.1,30.5,2668,1999,3337,23.7,17.8,29.6,52504,48253,56755,.,.,.,.,.,.
36,107,NY,Tioga County,4764,3710,5818,9.9,7.7,12.1,1594,1183,2005,15.8,11.7,19.9,1090,786,1394,14.3,10.3,18.3,57190,53009,61371,.,.,.,.,.,.
36,109,NY,Tompkins County,17027,15001,19053,18.6,16.4,20.8,2240,1732,2748,15,11.6,18.4,1465,1098,1832,13.6,10.2,17,56539,52035,61043,.,.,.,.,.,.
36,111,NY,Ulster County,23481,20063,26899,13.7,11.7,15.7,5457,4331,6583,17.4,13.8,21,3868,3042,4694,16.6,13.1,20.1,62531,59335,65727,.,.,.,.,.,.
36,113,NY,Warren County,6184,4809,7559,9.7,7.5,11.9,1782,1322,2242,15.4,11.4,19.4,1253,904,1602,14.4,10.4,18.4,58859,55274,62444,.,.,.,.,.,.
36,115,NY,Washington County,6823,5535,8111,11.7,9.5,13.9,2030,1563,2497,17.6,13.5,21.7,1382,1014,1750,16.3,12,20.6,53609,49060,58158,.,.,.,.,.,.
36,117,NY,Wayne County,10866,9403,12329,12.1,10.5,13.7,3136,2520,3752,16.3,13.1,19.5,2244,1789,2699,15.9,12.7,19.1,52709,49621,55797,.,.,.,.,.,.
36,119,NY,Westchester County,81192,73180,89204,8.5,7.7,9.3,22655,19120,26190,10.6,8.9,12.3,16161,13571,18751,10.2,8.6,11.8,90483,87597,93369,.,.,.,.,.,.
36,121,NY,Wyoming County,4128,3422,4834,11.2,9.3,13.1,1130,902,1358,15,12,18,787,614,960,14.1,11,17.2,53986,49537,58435,.,.,.,.,.,.
36,123,NY,Yates County,3311,2615,4007,13.9,11,16.8,1311,994,1628,24.4,18.5,30.3,902,666,1138,23.7,17.5,29.9,49198,44690,53706,.,.,.,.,.,.
37,000,NC,North Carolina,1468032,1442873,1493191,14.7,14.4,15,476438,461659,491217,21,20.3,21.7,326389,313330,339448,19.6,18.8,20.4,52797,52295,53299,140316,133819,146813,23.5,22.4,24.6
37,001,NC,Alamance County,22721,19712,25730,14.4,12.5,16.3,7461,6207,8715,20.6,17.1,24.1,5205,4258,6152,19.4,15.9,22.9,47914,44010,51818,.,.,.,.,.,.
37,003,NC,Alexander County,4182,3357,5007,11.7,9.4,14,1206,909,1503,16.1,12.1,20.1,874,642,1106,15.4,11.3,19.5,48577,44133,53021,.,.,.,.,.,.
37,005,NC,Alleghany County,2274,1853,2695,20.9,17,24.8,655,522,788,34.7,27.7,41.7,420,316,524,30.3,22.8,37.8,38994,35306,42682,.,.,.,.,.,.
37,007,NC,Anson County,5039,3939,6139,22.2,17.4,27,1602,1214,1990,33,25,41,1109,820,1398,30.7,22.7,38.7,41266,37981,44551,.,.,.,.,.,.
37,009,NC,Ashe County,4267,3426,5108,15.9,12.8,19,1199,906,1492,25.1,19,31.2,801,584,1018,22.1,16.1,28.1,40611,36974,44248,.,.,.,.,.,.
37,011,NC,Avery County,2806,2194,3418,18.6,14.5,22.7,710,538,882,27.5,20.8,34.2,494,368,620,25.8,19.2,32.4,40682,36776,44588,.,.,.,.,.,.
37,013,NC,Beaufort County,10260,8729,11791,22,18.7,25.3,2967,2316,3618,31.1,24.3,37.9,2073,1577,2569,28.6,21.8,35.4,43497,38885,48109,.,.,.,.,.,.
37,015,NC,Bertie County,4896,3927,5865,27.2,21.8,32.6,1331,1046,1616,39.2,30.8,47.6,919,699,1139,35.9,27.3,44.5,33022,29547,36497,.,.,.,.,.,.
37,017,NC,Bladen County,6869,5488,8250,20.7,16.5,24.9,1961,1464,2458,28.4,21.2,35.6,1359,984,1734,26,18.8,33.2,38059,34122,41996,.,.,.,.,.,.
37,019,NC,Brunswick County,15429,13130,17728,11.9,10.1,13.7,4357,3383,5331,21.5,16.7,26.3,2870,2084,3656,19.3,14,24.6,56227,52923,59531,.,.,.,.,.,.
37,021,NC,Buncombe County,28715,24228,33202,11.5,9.7,13.3,8371,6599,10143,17.6,13.9,21.3,5831,4484,7178,17,13.1,20.9,50271,48043,52499,.,.,.,.,.,.
37,023,NC,Burke County,14482,12280,16684,16.6,14.1,19.1,3668,2840,4496,22.1,17.1,27.1,2495,1855,3135,20.3,15.1,25.5,42179,38884,45474,.,.,.,.,.,.
37,025,NC,Cabarrus County,22816,19796,25836,11.1,9.6,12.6,7189,5756,8622,13.6,10.9,16.3,4919,3856,5982,12.5,9.8,15.2,62167,59017,65317,.,.,.,.,.,.
37,027,NC,Caldwell County,13222,11472,14972,16.3,14.1,18.5,3649,2918,4380,22.1,17.7,26.5,2337,1766,2908,18.8,14.2,23.4,44798,41239,48357,.,.,.,.,.,.
37,029,NC,Camden County,848,647,1049,8,6.1,9.9,262,197,327,10.7,8,13.4,181,133,229,9.6,7,12.2,64086,57738,70434,.,.,.,.,.,.
37,031,NC,Carteret County,9050,7613,10487,13.3,11.2,15.4,2540,2031,3049,20.9,16.7,25.1,1776,1393,2159,19.3,15.1,23.5,53192,50315,56069,.,.,.,.,.,.
37,033,NC,Caswell County,4117,3340,4894,19.3,15.7,22.9,1204,933,1475,28.8,22.3,35.3,847,644,1050,27.1,20.6,33.6,44998,40680,49316,.,.,.,.,.,.
37,035,NC,Catawba County,19427,16537,22317,12.5,10.6,14.4,6539,5259,7819,18.7,15,22.4,4460,3506,5414,17.1,13.4,20.8,53348,50864,55832,.,.,.,.,.,.
37,037,NC,Chatham County,7305,6026,8584,10.3,8.5,12.1,2307,1862,2752,16,12.9,19.1,1539,1206,1872,14.2,11.1,17.3,63373,57687,69059,.,.,.,.,.,.
37,039,NC,Cherokee County,4760,3736,5784,17.2,13.5,20.9,1384,1048,1720,28.8,21.8,35.8,975,725,1225,27.1,20.1,34.1,38283,34480,42086,.,.,.,.,.,.
37,041,NC,Chowan County,2434,1868,3000,17.6,13.5,21.7,837,628,1046,29.2,21.9,36.5,596,435,757,27.6,20.1,35.1,43182,38523,47841,.,.,.,.,.,.
37,043,NC,Clay County,1685,1319,2051,15.4,12.1,18.7,534,406,662,27.4,20.8,34,366,273,459,25.1,18.7,31.5,43684,40163,47205,.,.,.,.,.,.
37,045,NC,Cleveland County,17958,15523,20393,18.8,16.2,21.4,5635,4513,6757,26.6,21.3,31.9,3965,3122,4808,25.1,19.8,30.4,39911,36799,43023,.,.,.,.,.,.
37,047,NC,Columbus County,12220,9856,14584,23.1,18.6,27.6,4070,3165,4975,34.7,27,42.4,2913,2225,3601,33.2,25.4,41,37639,34676,40602,.,.,.,.,.,.
37,049,NC,Craven County,15942,13733,18151,16.3,14,18.6,5888,4925,6851,26.4,22.1,30.7,4043,3286,4800,25.7,20.9,30.5,51390,48713,54067,.,.,.,.,.,.
37,051,NC,Cumberland County,58888,53840,63936,18.6,17,20.2,20319,17495,23143,25.1,21.6,28.6,13361,11282,15440,23.9,20.2,27.6,44065,42438,45692,.,.,.,.,.,.
37,053,NC,Currituck County,2785,2285,3285,10.7,8.8,12.6,875,662,1088,15,11.4,18.6,603,443,763,13.8,10.2,17.4,62397,56362,68432,.,.,.,.,.,.
37,055,NC,Dare County,3364,2653,4075,9.4,7.4,11.4,1106,851,1361,16.3,12.5,20.1,751,561,941,14.8,11,18.6,57316,53044,61588,.,.,.,.,.,.
37,057,NC,Davidson County,24941,21789,28093,15.2,13.3,17.1,7752,6374,9130,21.5,17.7,25.3,5359,4321,6397,19.8,16,23.6,47595,44832,50358,.,.,.,.,.,.
37,059,NC,Davie County,5117,4280,5954,12.2,10.2,14.2,1541,1249,1833,17.1,13.9,20.3,1124,919,1329,16.4,13.4,19.4,58147,53676,62618,.,.,.,.,.,.
37,061,NC,Duplin County,12119,10075,14163,20.7,17.2,24.2,4290,3474,5106,30.5,24.7,36.3,2889,2270,3508,28,22,34,39470,36337,42603,.,.,.,.,.,.
37,063,NC,Durham County,47090,42198,51982,15.7,14.1,17.3,15811,13697,17925,24.3,21.1,27.5,10964,9353,12575,24.5,20.9,28.1,60045,56914,63176,.,.,.,.,.,.
37,065,NC,Edgecombe County,13222,11077,15367,25.5,21.4,29.6,4580,3621,5539,38.5,30.4,46.6,2962,2218,3706,33.3,24.9,41.7,35130,31895,38365,.,.,.,.,.,.
37,067,NC,Forsyth County,60638,56174,65102,16.6,15.4,17.8,21690,19457,23923,25.1,22.5,27.7,15082,13374,16790,23.7,21,26.4,50803,48581,53025,.,.,.,.,.,.
37,069,NC,Franklin County,10129,8523,11735,15.7,13.2,18.2,3473,2881,4065,23.9,19.8,28,2526,2086,2966,23.2,19.2,27.2,53076,47813,58339,.,.,.,.,.,.
37,071,NC,Gaston County,32751,28824,36678,15.1,13.3,16.9,10661,8876,12446,21.7,18.1,25.3,7646,6333,8959,21.2,17.6,24.8,50016,47495,52537,.,.,.,.,.,.
37,073,NC,Gates County,1802,1388,2216,15.7,12.1,19.3,524,394,654,22.6,17,28.2,362,266,458,20,14.7,25.3,50164,44870,55458,.,.,.,.,.,.
37,075,NC,Graham County,1518,1169,1867,18.1,13.9,22.3,481,365,597,28,21.2,34.8,327,239,415,25.1,18.3,31.9,37748,33689,41807,.,.,.,.,.,.
37,077,NC,Granville County,7037,5653,8421,12.6,10.1,15.1,2027,1530,2524,17,12.8,21.2,1464,1096,1832,16.3,12.2,20.4,53142,48392,57892,.,.,.,.,.,.
37,079,NC,Greene County,5107,4378,5836,27.6,23.7,31.5,1855,1611,2099,43.7,37.9,49.5,1334,1143,1525,41.2,35.3,47.1,40131,35968,44294,.,.,.,.,.,.
37,081,NC,Guilford County,73862,67104,80620,14.5,13.2,15.8,22997,19371,26623,19.7,16.6,22.8,15429,12738,18120,18.1,14.9,21.3,52284,50643,53925,.,.,.,.,.,.
37,083,NC,Halifax County,14009,12013,16005,28.1,24.1,32.1,4341,3568,5114,40.2,33.1,47.3,3055,2428,3682,37.9,30.1,45.7,34027,31531,36523,.,.,.,.,.,.
37,085,NC,Harnett County,21178,18674,23682,16.4,14.5,18.3,7952,6773,9131,22.9,19.5,26.3,5478,4599,6357,22,18.5,25.5,51406,49281,53531,.,.,.,.,.,.
37,087,NC,Haywood County,8779,7231,10327,14.5,11.9,17.1,2476,1926,3026,22.5,17.5,27.5,1702,1297,2107,21.2,16.2,26.2,47872,44015,51729,.,.,.,.,.,.
37,089,NC,Henderson County,12263,9858,14668,10.7,8.6,12.8,3833,2907,4759,17.5,13.3,21.7,2681,1981,3381,16.4,12.1,20.7,51314,49110,53518,.,.,.,.,.,.
37,091,NC,Hertford County,5225,4290,6160,24.4,20,28.8,1665,1352,1978,36.7,29.8,43.6,1098,849,1347,32.3,25,39.6,38786,35912,41660,.,.,.,.,.,.
37,093,NC,Hoke County,8464,6920,10008,15.9,13,18.8,3418,2682,4154,23.2,18.2,28.2,2341,1768,2914,23.3,17.6,29,50777,47926,53628,.,.,.,.,.,.
37,095,NC,Hyde County,1016,787,1245,21.9,17,26.8,273,209,337,30.8,23.6,38,189,138,240,28.8,21.1,36.5,41214,36873,45555,.,.,.,.,.,.
37,097,NC,Iredell County,19691,17365,22017,11.3,10,12.6,6610,5637,7583,16.4,14,18.8,4584,3829,5339,15,12.5,17.5,56559,53722,59396,.,.,.,.,.,.
37,099,NC,Jackson County,6656,5368,7944,17,13.7,20.3,1627,1230,2024,22.5,17,28,1084,790,1378,20.6,15,26.2,46113,41330,50896,.,.,.,.,.,.
37,101,NC,Johnston County,29365,25987,32743,15.1,13.4,16.8,10728,9276,12180,21.4,18.5,24.3,7304,6221,8387,19.5,16.6,22.4,58647,54640,62654,.,.,.,.,.,.
37,103,NC,Jones County,2115,1761,2469,22.3,18.6,26,577,443,711,32.6,25,40.2,413,311,515,31.6,23.8,39.4,41523,36907,46139,.,.,.,.,.,.
37,105,NC,Lee County,8760,7054,10466,14.8,11.9,17.7,3314,2571,4057,22.9,17.8,28,2337,1800,2874,21.8,16.8,26.8,53297,50744,55850,.,.,.,.,.,.
37,107,NC,Lenoir County,13882,12294,15470,24.7,21.9,27.5,4690,4036,5344,37.7,32.4,43,3138,2565,3711,34.1,27.9,40.3,39411,36158,42664,.,.,.,.,.,.
37,109,NC,Lincoln County,10218,8695,11741,12.5,10.6,14.4,2614,2032,3196,15.1,11.7,18.5,1887,1449,2325,14.5,11.1,17.9,57042,52421,61663,.,.,.,.,.,.
37,111,NC,McDowell County,7138,5749,8527,16.2,13.1,19.3,2358,1835,2881,25.9,20.2,31.6,1649,1261,2037,24.4,18.6,30.2,42853,39069,46637,.,.,.,.,.,.
37,113,NC,Macon County,5585,4543,6627,16.2,13.2,19.2,1709,1321,2097,26.5,20.5,32.5,1188,902,1474,25.7,19.5,31.9,42456,38591,46321,.,.,.,.,.,.
37,115,NC,Madison County,3619,2897,4341,17.6,14.1,21.1,946,714,1178,24.3,18.4,30.2,631,460,802,22.6,16.5,28.7,41891,37629,46153,.,.,.,.,.,.
37,117,NC,Martin County,4645,3712,5578,20.5,16.4,24.6,1400,1045,1755,30.7,22.9,38.5,954,671,1237,28.6,20.1,37.1,37225,33331,41119,.,.,.,.,.,.
37,119,NC,Mecklenburg County,120634,110020,131248,11.4,10.4,12.4,42725,37469,47981,16.8,14.7,18.9,28182,24126,32238,15.5,13.3,17.7,65750,64001,67499,.,.,.,.,.,.
37,121,NC,Mitchell County,2466,1937,2995,16.7,13.1,20.3,702,530,874,25.6,19.3,31.9,465,334,596,23,16.5,29.5,40589,36758,44420,.,.,.,.,.,.
37,123,NC,Montgomery County,4719,3780,5658,17.8,14.3,21.3,1648,1287,2009,27.3,21.3,33.3,1170,893,1447,26.1,19.9,32.3,43695,39797,47593,.,.,.,.,.,.
37,125,NC,Moore County,10303,8269,12337,10.7,8.6,12.8,3028,2231,3825,14.8,10.9,18.7,2085,1505,2665,14,10.1,17.9,62781,59109,66453,.,.,.,.,.,.
37,127,NC,Nash County,14560,12091,17029,15.8,13.1,18.5,4958,3882,6034,23.9,18.7,29.1,3374,2523,4225,21.9,16.4,27.4,47597,43672,51522,.,.,.,.,.,.
37,129,NC,New Hanover County,34283,30626,37940,15.5,13.8,17.2,8867,7466,10268,21,17.7,24.3,5966,4875,7057,19.3,15.8,22.8,53692,50338,57046,.,.,.,.,.,.
37,131,NC,Northampton County,4647,3836,5458,24.3,20.1,28.5,1407,1122,1692,40.1,32,48.2,1028,810,1246,38.8,30.6,47,36190,32298,40082,.,.,.,.,.,.
37,133,NC,Onslow County,23452,19841,27063,13.5,11.4,15.6,8513,6700,10326,18.3,14.4,22.2,5078,3788,6368,17.2,12.8,21.6,49634,46389,52879,.,.,.,.,.,.
37,135,NC,Orange County,18210,15920,20500,13.4,11.7,15.1,3191,2437,3945,11.2,8.5,13.9,2196,1645,2747,10.1,7.6,12.6,69422,65527,73317,.,.,.,.,.,.
37,137,NC,Pamlico County,2082,1646,2518,17.4,13.7,21.1,578,441,715,30.5,23.3,37.7,416,312,520,28.9,21.7,36.1,48410,43628,53192,.,.,.,.,.,.
37,139,NC,Pasquotank County,7579,6351,8807,20.2,16.9,23.5,2675,2181,3169,30.7,25,36.4,1842,1463,2221,29.6,23.5,35.7,46709,43205,50213,.,.,.,.,.,.
37,141,NC,Pender County,7548,6089,9007,12.6,10.2,15,2354,1760,2948,17.5,13.1,21.9,1640,1190,2090,16.4,11.9,20.9,52187,47196,57178,.,.,.,.,.,.
37,143,NC,Perquimans County,2406,1960,2852,18,14.7,21.3,701,534,868,28,21.3,34.7,498,369,627,26.6,19.7,33.5,45011,40389,49633,.,.,.,.,.,.
37,145,NC,Person County,5882,4739,7025,15.1,12.2,18,1815,1403,2227,21.9,16.9,26.9,1212,895,1529,19.6,14.5,24.7,50269,45401,55137,.,.,.,.,.,.
37,147,NC,Pitt County,37388,33471,41305,21.7,19.4,24,11297,9686,12908,29.6,25.4,33.8,7572,6252,8892,27.3,22.5,32.1,46229,42791,49667,.,.,.,.,.,.
37,149,NC,Polk County,2529,1973,3085,12.5,9.8,15.2,708,543,873,21.3,16.3,26.3,494,365,623,19,14,24,45587,41301,49873,.,.,.,.,.,.
37,151,NC,Randolph County,22342,19205,25479,15.8,13.6,18,7581,6313,8849,23.4,19.5,27.3,4982,4009,5955,20.5,16.5,24.5,44207,41699,46715,.,.,.,.,.,.
37,153,NC,Richmond County,10795,9001,12589,24.8,20.7,28.9,3726,2956,4496,37.1,29.4,44.8,2501,1923,3079,33.6,25.8,41.4,36401,32945,39857,.,.,.,.,.,.
37,155,NC,Robeson County,37204,33927,40481,29,26.4,31.6,14568,13027,16109,44.4,39.7,49.1,10260,9100,11420,42.8,38,47.6,33714,31369,36059,.,.,.,.,.,.
37,157,NC,Rockingham County,14628,12052,17204,16.3,13.4,19.2,4366,3389,5343,23.9,18.6,29.2,2958,2203,3713,21.8,16.2,27.4,46247,42550,49944,.,.,.,.,.,.
37,159,NC,Rowan County,20790,18080,23500,15.3,13.3,17.3,6943,5590,8296,22.4,18,26.8,4932,3861,6003,21.6,16.9,26.3,47541,44699,50383,.,.,.,.,.,.
37,161,NC,Rutherford County,10557,8357,12757,16.1,12.7,19.5,3334,2480,4188,24.4,18.1,30.7,2306,1681,2931,22.6,16.5,28.7,40758,38145,43371,.,.,.,.,.,.
37,163,NC,Sampson County,12925,10959,14891,20.7,17.5,23.9,4802,4014,5590,31.1,26,36.2,3195,2562,3828,28,22.4,33.6,41951,38563,45339,.,.,.,.,.,.
37,165,NC,Scotland County,8570,7323,9817,26.4,22.6,30.2,3126,2573,3679,39.3,32.3,46.3,2164,1726,2602,37.9,30.2,45.6,37947,34835,41059,.,.,.,.,.,.
37,167,NC,Stanly County,7367,5983,8751,12.4,10.1,14.7,2585,2050,3120,19.6,15.5,23.7,1854,1434,2274,19.1,14.8,23.4,49871,47096,52646,.,.,.,.,.,.
37,169,NC,Stokes County,6373,5273,7473,14.1,11.7,16.5,1773,1416,2130,20.6,16.4,24.8,1175,904,1446,18,13.9,22.1,48748,44408,53088,.,.,.,.,.,.
37,171,NC,Surry County,11479,9471,13487,16.1,13.3,18.9,3538,2716,4360,23.1,17.7,28.5,2437,1800,3074,21.3,15.7,26.9,43023,39607,46439,.,.,.,.,.,.
37,173,NC,Swain County,2226,1751,2701,15.8,12.4,19.2,746,570,922,24,18.3,29.7,510,379,641,24.1,17.9,30.3,41407,37807,45007,.,.,.,.,.,.
37,175,NC,Transylvania County,5010,4138,5882,15.2,12.6,17.8,1281,971,1591,24.3,18.4,30.2,903,675,1131,23.7,17.7,29.7,47587,43065,52109,.,.,.,.,.,.
37,177,NC,Tyrrell County,870,672,1068,24.4,18.9,29.9,268,203,333,35,26.5,43.5,193,142,244,35,25.8,44.2,35223,31291,39155,.,.,.,.,.,.
37,179,NC,Union County,20824,18213,23435,9.1,8,10.2,7233,6004,8462,11.6,9.6,13.6,5310,4411,6209,10.8,9,12.6,77875,74712,81038,.,.,.,.,.,.
