Table with column headers in row 3,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
13,205,GA,Mitchell County,5637,4282,6991,26.1,19.9,32.4,2029,1558,2501,34.5,26.5,42.5,1353,1025,1681,32.8,24.9,40.8,34733,31981,37485,,,,,,
13,207,GA,Monroe County,3147,2426,3868,13,10,16,1081,835,1327,18.6,14.4,22.9,715,549,881,16.4,12.6,20.2,53805,49546,58064,,,,,,
13,209,GA,Montgomery County,2018,1572,2464,25.3,19.7,30.9,716,559,874,33.7,26.3,41.1,471,361,581,30,23,37,33803,30358,37248,,,,,,
13,211,GA,Morgan County,2863,2293,3434,15.5,12.4,18.6,1140,908,1372,23.5,18.7,28.3,745,582,908,20.5,16,25,44296,40168,48423,,,,,,
13,213,GA,Murray County,8274,6938,9610,20.6,17.3,23.9,3031,2453,3609,27.6,22.4,32.9,1868,1463,2273,24,18.8,29.2,38573,35122,42025,,,,,,
13,215,GA,Muscogee County,32062,27508,36616,17.5,15,20,12932,10512,15352,26.3,21.4,31.2,8019,6314,9724,23.8,18.7,28.9,39060,36694,41426,,,,,,
13,217,GA,Newton County,12565,10210,14921,12.8,10.4,15.2,5748,4527,6969,19.9,15.7,24.2,3880,3036,4724,18.7,14.6,22.7,50137,47408,52867,,,,,,
13,219,GA,Oconee County,2780,2224,3337,8.4,6.7,10.1,950,744,1157,10.2,8,12.4,629,491,767,8.7,6.8,10.7,74630,68060,81200,,,,,,
13,221,GA,Oglethorpe County,2238,1737,2739,15.8,12.3,19.3,729,558,901,21.7,16.6,26.8,474,355,593,18.7,14,23.4,41836,37495,46178,,,,,,
13,223,GA,Paulding County,9673,7641,11705,7.2,5.7,8.7,4259,3228,5290,10.4,7.9,12.9,2830,2118,3542,9.5,7.1,11.8,63663,60399,66927,,,,,,
13,225,GA,Peach County,5671,4396,6946,22.5,17.5,27.6,2019,1646,2392,32.8,26.7,38.8,1175,919,1431,27.9,21.8,34,39195,35294,43096,,,,,,
13,227,GA,Pickens County,3704,2856,4552,12,9.3,14.8,1468,1123,1813,21.9,16.8,27,969,734,1204,19.8,15,24.5,50790,46126,55454,,,,,,
13,229,GA,Pierce County,3708,2937,4479,20.2,16,24.4,1465,1143,1786,30.1,23.5,36.7,964,742,1186,28.2,21.7,34.7,35475,31918,39032,,,,,,
13,231,GA,Pike County,2087,1623,2550,12.1,9.4,14.8,820,639,1001,17.6,13.7,21.5,548,422,674,15.2,11.7,18.7,55674,51871,59477,,,,,,
13,233,GA,Polk County,9281,7941,10622,22.5,19.3,25.8,3358,2822,3895,30,25.2,34.7,2144,1706,2582,28.4,22.6,34.2,37989,35362,40615,,,,,,
13,235,GA,Pulaski County,1982,1541,2422,23.2,18,28.3,602,463,741,28.1,21.6,34.5,397,302,492,25.8,19.6,32,35180,31540,38819,,,,,,
13,237,GA,Putnam County,3433,2655,4211,16.9,13.1,20.8,1289,985,1593,30.2,23.1,37.3,827,623,1031,28.5,21.5,35.6,41604,38044,45164,,,,,,
13,239,GA,Quitman County,688,524,851,26,19.8,32.1,237,183,292,38.3,29.6,47.2,163,124,202,36.9,28.1,45.7,28772,26062,31481,,,,,,
13,241,GA,Rabun County,2784,2202,3367,17.2,13.6,20.8,933,720,1146,27.1,20.9,33.3,594,454,734,24.8,19,30.7,36887,33171,40603,,,,,,
13,243,GA,Randolph County,1699,1257,2140,24.8,18.4,31.3,617,470,764,35.7,27.2,44.2,404,303,505,31.6,23.7,39.5,26370,23657,29084,,,,,,
13,245,GA,Richmond County,43225,37458,48991,22.6,19.6,25.7,16923,14352,19493,33.7,28.6,38.8,11065,9222,12908,32.3,26.9,37.6,34552,32555,36550,,,,,,
13,247,GA,Rockdale County,11010,9219,12802,13.2,11.1,15.4,4754,3830,5678,20.1,16.2,24,3023,2327,3719,17.6,13.5,21.6,51265,47620,54910,,,,,,
13,249,GA,Schley County,785,607,964,18.2,14.1,22.4,314,241,388,23.8,18.2,29.4,211,160,262,21.4,16.2,26.5,38245,34237,42254,,,,,,
13,251,GA,Screven County,3444,2670,4218,23.6,18.3,28.9,1209,934,1484,33.4,25.8,41,799,607,991,30.5,23.2,37.9,33711,30593,36829,,,,,,
13,253,GA,Seminole County,2432,1893,2970,27.2,21.2,33.2,928,720,1135,42.9,33.3,52.5,609,466,752,39.9,30.5,49.2,29025,26072,31978,,,,,,
13,255,GA,Spalding County,12901,10783,15019,20.4,17.1,23.8,5092,4021,6163,30.1,23.7,36.4,3277,2521,4033,27.5,21.2,33.9,40231,37600,42862,,,,,,
13,257,GA,Stephens County,5194,4142,6246,21,16.8,25.3,1676,1313,2039,28.6,22.4,34.8,1097,849,1345,26.8,20.7,32.9,32426,29199,35652,,,,,,
13,259,GA,Stewart County,1129,862,1395,26.4,20.1,32.6,386,299,473,40.8,31.6,50,258,197,319,38.5,29.4,47.6,28677,25839,31515,,,,,,
13,261,GA,Sumter County,8949,7387,10510,29.8,24.6,35,3271,2623,3919,40.1,32.2,48.1,2075,1605,2545,36.4,28.2,44.7,32952,29696,36208,,,,,,
13,263,GA,Talbot County,1571,1243,1899,24.9,19.7,30.1,491,381,600,35.3,27.4,43.1,324,248,400,31.5,24.1,38.8,30105,26946,33264,,,,,,
13,265,GA,Taliaferro County,564,437,691,31.6,24.5,38.8,154,121,187,44.5,35,54,99,75,123,40.4,30.6,50.2,25293,22851,27735,,,,,,
13,267,GA,Tattnall County,5486,4222,6750,27.6,21.2,34,1800,1379,2221,32.8,25.1,40.4,1180,893,1467,31.6,23.9,39.3,31894,29031,34757,,,,,,
13,269,GA,Taylor County,2212,1763,2662,26.9,21.4,32.4,752,583,921,35.2,27.3,43.1,495,377,613,31.9,24.3,39.5,29133,26117,32149,,,,,,
13,271,GA,Telfair County,3235,2519,3952,33.7,26.3,41.2,895,685,1106,35.8,27.4,44.2,596,451,741,34.6,26.2,43,27816,24935,30697,,,,,,
13,273,GA,Terrell County,2949,2326,3572,30.2,23.8,36.5,1004,782,1226,39.9,31.1,48.7,667,514,820,37.3,28.7,45.9,30163,27268,33058,,,,,,
13,275,GA,Thomas County,10824,9190,12459,24.2,20.6,27.9,3750,3159,4340,32.5,27.4,37.7,2514,2123,2905,30.8,26,35.5,33387,30383,36392,,,,,,
13,277,GA,Tift County,11166,9446,12887,27.3,23.1,31.5,4310,3590,5030,37.7,31.4,44,2803,2282,3324,35.5,28.9,42.1,35023,32431,37616,,,,,,
13,279,GA,Toombs County,7904,6528,9279,28.8,23.8,33.8,3064,2501,3627,41,33.5,48.6,1873,1466,2280,36.7,28.7,44.7,30331,27537,33125,,,,,,
13,281,GA,Towns County,1735,1336,2133,16.6,12.8,20.4,504,386,621,28.3,21.6,34.8,342,260,424,26.9,20.5,33.4,35791,32816,38765,,,,,,
13,283,GA,Treutlen County,2071,1606,2536,31.3,24.3,38.3,691,537,845,42.5,33,51.9,456,351,561,39.8,30.6,48.9,29002,25947,32056,,,,,,
13,285,GA,Troup County,13134,11140,15128,21.2,18,24.4,4913,4035,5792,29.1,23.9,34.2,3214,2597,3831,26.7,21.6,31.8,40329,37177,43481,,,,,,
13,287,GA,Turner County,2512,1936,3088,27.7,21.4,34.1,969,745,1193,40.1,30.8,49.3,644,490,798,37.7,28.7,46.7,29069,26072,32066,,,,,,
13,289,GA,Twiggs County,2286,1828,2744,23.1,18.4,27.7,645,493,798,28.7,21.9,35.5,434,327,541,25.9,19.5,32.3,34000,30512,37487,,,,,,
13,291,GA,Union County,3661,2914,4408,17.7,14.1,21.3,1058,812,1303,27.6,21.2,34,714,546,882,25.3,19.4,31.3,37631,34055,41207,,,,,,
13,293,GA,Upson County,5343,4233,6454,19.8,15.7,24,1971,1538,2404,29.5,23,36,1297,991,1603,26.6,20.3,32.9,33560,30660,36460,,,,,,
13,295,GA,Walker County,11004,9091,12917,17.4,14.3,20.4,4028,3301,4755,26.5,21.7,31.2,2459,1936,2982,22,17.3,26.7,38497,35455,41538,,,,,,
13,297,GA,Walton County,10784,8777,12790,12.5,10.2,14.9,3938,3081,4795,17.1,13.4,20.8,2787,2203,3371,16.6,13.1,20,50321,47078,53565,,,,,,
13,299,GA,Ware County,8381,6857,9905,25,20.4,29.5,3194,2617,3772,37.1,30.4,43.8,2013,1584,2442,33.7,26.5,40.9,31004,28288,33721,,,,,,
13,301,GA,Warren County,1548,1204,1893,27.4,21.3,33.5,514,400,628,38.8,30.2,47.4,336,256,416,36.2,27.6,44.9,30056,26950,33162,,,,,,
13,303,GA,Washington County,4709,3753,5664,24.6,19.6,29.6,1456,1138,1774,29.9,23.3,36.4,977,756,1198,27.8,21.5,34.1,32698,29846,35550,,,,,,
13,305,GA,Wayne County,6361,5179,7543,23.5,19.2,27.9,2315,1814,2815,31,24.3,37.7,1531,1181,1881,29.3,22.6,36,36239,32877,39600,,,,,,
13,307,GA,Webster County,414,319,510,19,14.6,23.4,144,110,177,27.7,21.2,34.1,95,72,118,23.6,17.9,29.3,31931,28643,35219,,,,,,
13,309,GA,Wheeler County,2119,1644,2594,40.8,31.6,49.9,591,466,716,43.1,34,52.3,393,307,479,41.1,32.1,50.1,28182,25206,31159,,,,,,
13,311,GA,White County,4373,3633,5113,17.7,14.7,20.7,1420,1131,1709,24.8,19.8,29.9,854,647,1061,20.5,15.5,25.4,40827,36791,44862,,,,,,
13,313,GA,Whitfield County,21344,19478,23211,23.1,21.1,25.2,9006,8148,9865,32.6,29.5,35.7,6072,5481,6663,32.9,29.7,36,40050,37587,42513,,,,,,
13,315,GA,Wilcox County,2062,1595,2529,30.2,23.4,37.1,684,546,821,39.5,31.5,47.4,453,358,548,37.3,29.5,45.1,30792,28021,33563,,,,,,
13,317,GA,Wilkes County,2337,1837,2837,23.2,18.2,28.2,744,574,913,33,25.4,40.5,504,385,623,31.3,23.9,38.7,29587,26611,32562,,,,,,
13,319,GA,Wilkinson County,2074,1640,2508,20.9,16.5,25.2,776,605,947,29.5,23,36,509,390,628,27.7,21.2,34.2,34660,31207,38113,,,,,,
13,321,GA,Worth County,4315,3368,5262,20.5,16,25,1503,1166,1841,29.3,22.8,35.9,1021,782,1260,26.8,20.5,33,36005,32530,39481,,,,,,
15,0,HI,Hawaii,131896,125676,138116,10.4,9.9,10.9,39214,36312,42115,13.7,12.7,14.7,25040,22668,27412,12.7,11.5,13.9,63741,62422,65059,12815,11236,14395,14.7,12.8,16.5
15,1,HI,Hawaii County,25362,21364,29360,14.5,12.2,16.8,8277,6522,10031,20.6,16.2,25,5308,4039,6577,18.9,14.4,23.4,50739,47350,54128,,,,,,
15,3,HI,Honolulu County,85138,78409,91867,9.7,8.9,10.4,24585,21693,27477,12.4,10.9,13.8,15828,13806,17850,11.6,10.2,13.1,67019,65190,68848,,,,,,
15,5,HI,Kalawao County,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7,HI,Kauai County,6672,5176,8169,10.4,8.1,12.8,1957,1410,2505,13.5,9.7,17.3,1231,854,1608,11.9,8.2,15.5,55723,50943,60503,,,,,,
15,9,HI,Maui County,14724,11547,17901,10.2,8,12.4,4395,3261,5529,13.4,10,16.9,2673,1901,3445,11.7,8.3,15.1,58167,54367,61968,,,,,,
16,0,ID,Idaho,217528,209865,225192,14.4,13.9,14.9,76630,72538,80723,18.5,17.5,19.5,47402,43954,50850,16.4,15.2,17.6,44644,43785,45504,27308,25112,29504,22.1,20.4,23.9
16,1,ID,Ada County,44204,39974,48433,11.8,10.7,12.9,13287,11247,15327,13.5,11.4,15.6,8048,6580,9516,11.6,9.5,13.7,53828,52140,55515,,,,,,
16,3,ID,Adams County,518,397,639,14.9,11.4,18.4,138,106,171,20.9,16,25.9,90,67,113,19.8,14.7,24.8,35932,32236,39628,,,,,,
16,5,ID,Bannock County,11630,9450,13809,14.5,11.8,17.2,4090,3181,5000,18.5,14.4,22.7,2501,1865,3137,16.9,12.6,21.2,44451,41294,47609,,,,,,
16,7,ID,Bear Lake County,746,576,917,13,10.1,16,282,213,350,18.3,13.8,22.7,183,135,231,15.8,11.6,19.9,42199,39096,45302,,,,,,
16,9,ID,Benewah County,1483,1167,1799,16.3,12.8,19.8,484,367,602,21.9,16.6,27.2,312,231,393,19,14.1,23.9,36635,33896,39373,,,,,,
16,11,ID,Bingham County,7059,5826,8292,15.9,13.2,18.7,3040,2449,3632,20.6,16.6,24.6,1792,1374,2210,17.3,13.3,21.3,43262,39904,46620,,,,,,
16,13,ID,Blaine County,1771,1364,2179,8,6.1,9.8,547,409,684,10.7,8,13.3,348,257,439,9.9,7.3,12.5,62717,56830,68603,,,,,,
16,15,ID,Boise County,948,728,1168,12.8,9.9,15.8,275,209,341,18.7,14.2,23.2,175,130,220,14.5,10.8,18.2,49056,43983,54129,,,,,,
16,17,ID,Bonner County,6482,5255,7710,15.8,12.8,18.8,2015,1581,2448,23.5,18.5,28.6,1275,975,1575,20,15.3,24.8,41270,37766,44774,,,,,,
16,19,ID,Bonneville County,11882,9637,14128,11.9,9.6,14.1,5061,3959,6163,16,12.5,19.5,3126,2401,3851,14.6,11.2,18,49446,45869,53022,,,,,,
16,21,ID,Boundary County,1717,1323,2111,15.9,12.2,19.5,634,489,780,23.2,17.9,28.6,404,302,506,20.3,15.2,25.4,38618,34719,42517,,,,,,
16,23,ID,Butte County,395,299,492,14.4,10.9,18,135,102,168,18,13.6,22.4,84,62,106,15.8,11.6,19.9,40650,36517,44784,,,,,,
16,25,ID,Camas County,114,88,139,10.3,8,12.6,37,29,46,15.7,12.3,19.6,23,18,28,14.7,11.5,17.9,47758,42747,52769,,,,,,
16,27,ID,Canyon County,33409,29863,36955,18.2,16.3,20.1,14044,12094,15995,24.3,20.9,27.6,8494,7150,9838,21.4,18,24.8,39457,37578,41337,,,,,,
16,29,ID,Caribou County,747,569,925,10.9,8.3,13.5,285,219,352,14.7,11.3,18.2,178,133,223,12.6,9.4,15.8,51060,45959,56161,,,,,,
16,31,ID,Cassia County,3485,2789,4181,16.3,13,19.5,1599,1246,1952,22.1,17.2,27,1013,770,1256,20,15.2,24.8,40389,36473,44305,,,,,,
16,33,ID,Clark County,153,116,190,16.1,12.2,20,67,51,83,23.4,17.8,29,42,31,53,21.4,15.8,27,41580,37263,45897,,,,,,
16,35,ID,Clearwater County,1224,936,1511,16.5,12.7,20.4,377,289,465,25.9,19.8,31.9,248,187,309,22.9,17.3,28.6,39800,35958,43643,,,,,,
16,37,ID,Custer County,569,435,703,13.4,10.3,16.6,169,128,209,19.4,14.7,24.1,108,80,136,16.9,12.5,21.3,41773,37438,46108,,,,,,
16,39,ID,Elmore County,3455,2629,4282,13.8,10.5,17.1,1359,1036,1682,18.6,14.2,23.1,858,640,1076,18,13.4,22.6,41922,37951,45893,,,,,,
16,41,ID,Franklin County,1337,1033,1641,10.6,8.2,13,662,507,818,15.2,11.6,18.8,397,295,499,12.6,9.4,15.9,45404,41294,49513,,,,,,
16,43,ID,Fremont County,1834,1428,2240,14.9,11.6,18.2,815,623,1006,21.3,16.3,26.2,495,365,625,18.4,13.6,23.3,41316,37812,44820,,,,,,
16,45,ID,Gem County,2400,1831,2969,14.8,11.3,18.3,899,687,1111,22.2,17,27.4,564,420,708,19.8,14.8,24.9,42396,38514,46279,,,,,,
16,47,ID,Gooding County,2344,1872,2816,16.5,13.2,19.8,964,751,1178,23,17.9,28.1,619,470,768,21.1,16,26.2,36298,33153,39443,,,,,,
16,49,ID,Idaho County,3126,2560,3693,21,17.2,24.8,920,735,1104,28.6,22.8,34.3,590,461,719,24.8,19.4,30.2,34778,31485,38072,,,,,,
16,51,ID,Jefferson County,2742,2096,3388,11.1,8.5,13.7,1436,1100,1771,16.1,12.3,19.9,906,677,1135,14.9,11.1,18.6,50649,48225,53073,,,,,,
16,53,ID,Jerome County,3250,2573,3928,15.4,12.2,18.6,1516,1186,1847,22.5,17.6,27.4,952,731,1173,21.2,16.3,26.1,39636,36232,43041,,,,,,
16,55,ID,Kootenai County,18958,16489,21426,13.8,12,15.6,6116,5043,7190,18.5,15.3,21.7,3814,3050,4578,15.8,12.7,19,47196,44500,49892,,,,,,
16,57,ID,Latah County,6261,5206,7315,18.4,15.3,21.5,1030,804,1257,15.3,11.9,18.6,618,465,771,13.5,10.1,16.8,38817,35537,42096,,,,,,
16,59,ID,Lemhi County,1457,1158,1756,18.5,14.7,22.3,461,361,560,27.9,21.9,33.9,288,219,357,23.6,18,29.3,34890,31316,38465,,,,,,
16,61,ID,Lewis County,566,430,702,15.2,11.6,18.9,207,157,258,26,19.7,32.5,131,96,166,23.6,17.3,30,38737,34797,42678,,,,,,
16,63,ID,Lincoln County,561,429,693,12.2,9.3,15.1,257,196,318,17.3,13.2,21.5,161,120,202,15.2,11.4,19.1,46100,44097,48102,,,,,,
16,65,ID,Madison County,10691,9467,11915,28.9,25.6,32.2,1855,1456,2254,18.2,14.3,22.2,1092,819,1365,17.6,13.2,22,35400,32172,38627,,,,,,
16,67,ID,Minidoka County,2834,2180,3488,14.9,11.4,18.3,1277,982,1572,21.7,16.7,26.8,807,608,1006,20,15.1,25,42051,39056,45046,,,,,,
16,69,ID,Nez Perce County,5239,4257,6221,13.7,11.1,16.2,1588,1269,1908,19.1,15.3,23,1038,825,1251,17.3,13.7,20.8,42989,39385,46593,,,,,,
16,71,ID,Oneida County,537,415,660,12.8,9.9,15.8,205,157,252,16.9,12.9,20.8,130,97,163,14.4,10.8,18.1,43057,38567,47548,,,,,,
16,73,ID,Owyhee County,1934,1450,2419,17.4,13,21.7,869,657,1081,27.2,20.6,33.9,560,415,705,24.2,17.9,30.4,33753,30804,36703,,,,,,
16,75,ID,Payette County,3570,2793,4348,15.5,12.2,18.9,1410,1079,1741,22,16.8,27.2,922,686,1158,19.9,14.8,25,45974,42906,49042,,,,,,
16,77,ID,Power County,1266,965,1567,16.6,12.6,20.5,557,426,689,23.9,18.3,29.5,364,272,456,22.3,16.7,27.9,38509,34532,42485,,,,,,
16,79,ID,Shoshone County,1836,1363,2308,14.8,11,18.6,650,492,809,25.3,19.2,31.5,426,317,535,22.5,16.8,28.3,35168,31907,38430,,,,,,
16,81,ID,Teton County,962,740,1184,10.3,8,12.7,421,321,520,15.3,11.7,19,266,197,335,14.5,10.8,18.3,57999,52525,63472,,,,,,
16,83,ID,Twin Falls County,9270,7362,11177,12.5,9.9,15.1,3601,2772,4430,17.8,13.7,21.9,2341,1771,2911,16.8,12.7,20.9,41194,38687,43701,,,,,,
16,85,ID,Valley County,903,683,1122,10.4,7.9,13,345,262,427,18.5,14.1,23,221,164,278,16.8,12.5,21.1,47457,42646,52268,,,,,,
16,87,ID,Washington County,1657,1264,2050,16.6,12.7,20.5,641,490,792,25,19.1,30.9,398,297,499,21.1,15.7,26.5,36152,32641,39663,,,,,,
17,0,IL,Illinois,1671343,1642933,1699754,13.3,13.1,13.5,586040,569067,603014,18.7,18.2,19.3,392427,377672,407182,17.5,16.8,18.2,53974,53579,54368,183410,175761,191060,20.9,20,21.7
17,1,IL,Adams County,10109,8805,11413,15.7,13.7,17.7,3089,2593,3585,20.6,17.3,24,2030,1677,2383,18.9,15.6,22.2,41582,38915,44249,,,,,,
17,3,IL,Alexander County,2222,1688,2757,29.4,22.3,36.5,831,639,1024,44.9,34.5,55.4,568,433,703,43.2,33,53.5,28370,25812,30928,,,,,,
17,5,IL,Bond County,2115,1620,2609,13.7,10.5,16.9,632,487,776,17.4,13.4,21.4,418,320,516,15.9,12.2,19.6,45520,41169,49871,,,,,,
17,7,IL,Boone County,4740,3696,5783,8.9,6.9,10.8,2101,1642,2559,13.5,10.6,16.5,1277,973,1581,11,8.4,13.6,60425,55583,65267,,,,,,
17,9,IL,Brown County,734,554,914,15.9,12,19.9,165,128,202,15.2,11.8,18.7,112,86,138,14.3,11,17.6,42134,37902,46366,,,,,,
17,11,IL,Bureau County,4378,3738,5019,12.8,10.9,14.7,1528,1289,1766,18.9,15.9,21.8,1013,847,1179,16.9,14.1,19.6,47015,44214,49816,,,,,,
17,13,IL,Calhoun County,561,429,693,11.3,8.7,14,162,126,198,15.5,12.1,19,106,81,131,13.8,10.5,17.1,44930,40993,48867,,,,,,
17,15,IL,Carroll County,2045,1611,2479,13.2,10.4,16,659,519,799,20.5,16.2,24.9,433,336,530,17.9,13.9,21.9,41578,38122,45034,,,,,,
17,17,IL,Cass County,1660,1281,2040,12.5,9.6,15.3,625,491,758,19,14.9,23,410,320,500,17.1,13.4,20.9,41828,38062,45594,,,,,,
17,19,IL,Champaign County,34982,31244,38720,19.9,17.7,22,7853,6577,9130,21,17.5,24.4,4908,4015,5801,19.2,15.7,22.7,42101,40146,44056,,,,,,
17,21,IL,Christian County,4769,3970,5567,14.7,12.3,17.2,1589,1297,1881,21,17.1,24.8,974,771,1177,17.6,13.9,21.3,43182,40191,46174,,,,,,
17,23,IL,Clark County,2193,1757,2629,13.4,10.7,16.1,750,599,901,20.1,16.1,24.2,495,387,603,17.6,13.8,21.5,43003,39667,46339,,,,,,
17,25,IL,Clay County,1949,1556,2342,14.7,11.7,17.7,627,493,760,20.5,16.1,24.9,422,329,515,19.2,15,23.4,37055,33662,40448,,,,,,
17,27,IL,Clinton County,2851,2214,3489,8.4,6.5,10.3,896,698,1095,11,8.6,13.4,584,445,723,9.8,7.5,12.1,53873,49630,58116,,,,,,
17,29,IL,Coles County,8991,6905,11077,19.1,14.7,23.6,2065,1653,2476,22.4,17.9,26.8,1387,1105,1669,21.6,17.2,26,37790,34073,41507,,,,,,
17,31,IL,Cook County,828626,804063,853189,16,15.5,16.5,293688,281287,306089,23.2,22.3,24.2,202770,193442,212098,22.9,21.9,24,52516,51912,53121,,,,,,
17,33,IL,Crawford County,2725,2180,3270,15.2,12.2,18.2,823,659,988,21.3,17.1,25.6,529,415,643,18.3,14.4,22.3,40572,37292,43852,,,,,,
17,35,IL,Cumberland County,1202,921,1483,11.4,8.7,14.1,431,334,527,17.7,13.7,21.6,273,209,337,15.7,12,19.3,41962,39085,44839,,,,,,
17,37,IL,DeKalb County,16460,14822,18099,17,15.3,18.6,3518,2998,4038,15.3,13,17.5,2149,1778,2520,13.2,10.9,15.4,51087,47898,54277,,,,,,
17,39,IL,De Witt County,1745,1349,2141,11.1,8.6,13.6,652,512,793,17.5,13.7,21.3,430,335,525,15.5,12.1,18.9,47820,43597,52044,,,,,,
17,41,IL,Douglas County,1639,1246,2032,8.7,6.6,10.8,694,539,850,13.9,10.8,17,427,325,529,11.9,9.1,14.7,49916,45278,54554,,,,,,
17,43,IL,DuPage County,61041,52769,69312,6.7,5.8,7.6,20232,17097,23366,8.8,7.5,10.2,12958,10803,15113,7.6,6.4,8.9,73554,71837,75270,,,,,,
17,45,IL,Edgar County,2821,2289,3354,16,12.9,19,905,722,1089,23.1,18.4,27.8,580,454,706,20.5,16,24.9,40560,36514,44607,,,,,,
17,47,IL,Edwards County,721,558,884,11.3,8.7,13.8,230,179,282,17.1,13.3,21,154,119,189,15.3,11.8,18.8,40030,36246,43814,,,,,,
17,49,IL,Effingham County,3485,2777,4193,10.2,8.2,12.3,1290,1011,1569,15.2,12,18.5,834,645,1023,13.5,10.4,16.5,47485,44293,50678,,,,,,
17,51,IL,Fayette County,3972,3398,4545,20.2,17.3,23.1,1313,1088,1539,28.3,23.5,33.2,852,697,1007,25.2,20.6,29.8,39611,36230,42992,,,,,,
17,53,IL,Ford County,1337,1035,1639,9.9,7.7,12.2,494,379,609,14.7,11.3,18.1,335,255,415,13.3,10.1,16.5,45821,41417,50226,,,,,,
17,55,IL,Franklin County,7262,5891,8632,18.8,15.2,22.3,2651,2129,3172,30.3,24.4,36.3,1774,1417,2131,28.1,22.4,33.7,32417,30479,34355,,,,,,
17,57,IL,Fulton County,4734,3704,5764,13.9,10.9,17,1487,1173,1802,19.9,15.7,24.1,980,766,1194,17.7,13.9,21.6,40694,37668,43720,,,,,,
17,59,IL,Gallatin County,1091,853,1328,19.3,15.1,23.5,310,241,380,26.3,20.5,32.3,209,160,258,24.2,18.6,29.9,34319,30796,37841,,,,,,
17,61,IL,Greene County,1901,1450,2351,14.3,10.9,17.6,693,534,851,21.9,16.9,26.9,474,362,586,20.3,15.5,25.1,39226,36026,42426,,,,,,
17,63,IL,Grundy County,3241,2610,3872,6.8,5.4,8.1,1202,966,1438,9.3,7.5,11.1,749,581,917,8.1,6.3,9.9,63349,59186,67513,,,,,,
17,65,IL,Hamilton County,1121,844,1398,14.2,10.7,17.7,396,307,485,22.8,17.7,27.9,260,199,321,19.9,15.2,24.6,39337,35404,43269,,,,,,
17,67,IL,Hancock County,2092,1628,2557,11.6,9,14.2,676,528,825,17,13.3,20.8,448,346,550,15.4,11.9,18.9,43774,39760,47787,,,,,,
17,69,IL,Hardin County,888,701,1075,21.4,16.9,25.9,251,197,304,30.1,23.6,36.5,165,127,203,27.2,21,33.5,33367,29891,36843,,,,,,
17,71,IL,Henderson County,884,686,1083,12.2,9.4,14.9,273,211,334,19.4,15,23.7,184,141,227,16.6,12.7,20.5,43041,38618,47464,,,,,,
17,73,IL,Henry County,4785,3836,5734,9.8,7.9,11.8,1638,1295,1981,14.4,11.4,17.4,1067,832,1302,12.8,9.9,15.6,50193,46435,53951,,,,,,
17,75,IL,Iroquois County,3536,2865,4207,12.2,9.9,14.5,1286,1036,1536,18.5,14.9,22,906,733,1079,17.4,14.1,20.7,46419,43187,49650,,,,,,
17,77,IL,Jackson County,15209,13213,17204,28.5,24.7,32.2,3355,2764,3945,34,28,40,1999,1568,2430,30,23.5,36.4,30899,28098,33699,,,,,,
17,79,IL,Jasper County,1063,813,1312,11.3,8.6,13.9,365,284,447,17.1,13.3,20.9,244,187,301,15.6,12,19.3,47087,43535,50639,,,,,,
17,81,IL,Jefferson County,7048,5876,8220,18.9,15.7,22,2491,2078,2904,29.1,24.3,34,1629,1331,1927,26.7,21.8,31.5,38326,35273,41379,,,,,,
17,83,IL,Jersey County,2171,1696,2645,10,7.8,12.2,736,571,902,14.7,11.4,18,486,373,599,13.1,10,16.1,48573,44821,52324,,,,,,
17,85,IL,Jo Daviess County,2286,1822,2750,10.5,8.4,12.6,710,562,858,16,12.7,19.3,461,360,562,13.9,10.8,16.9,47103,42773,51434,,,,,,
17,87,IL,Johnson County,1799,1389,2209,16.9,13,20.7,509,399,618,21.1,16.5,25.6,327,253,401,18.1,14,22.2,40497,36329,44665,,,,,,
17,89,IL,Kane County,47635,41466,53804,9.4,8.2,10.6,20544,17546,23543,13.8,11.8,15.8,14000,11772,16228,13.2,11.1,15.3,66604,64316,68892,,,,,,
17,91,IL,Kankakee County,16365,14196,18533,15.1,13.1,17.1,5836,4834,6839,20.8,17.2,24.4,3711,2992,4430,18.5,14.9,22.1,49375,45947,52803,,,,,,
17,93,IL,Kendall County,4359,3448,5271,4.2,3.3,5,1840,1420,2260,5.8,4.5,7.1,1229,940,1518,5.5,4.2,6.8,82835,79313,86357,,,,,,
17,95,IL,Knox County,6241,4875,7608,13.2,10.3,16.1,2189,1676,2702,21.1,16.2,26.1,1456,1102,1810,19.4,14.7,24.1,40056,37024,43089,,,,,,
17,97,IL,Lake County,53026,45190,60863,7.6,6.5,8.7,20685,17374,23995,10.7,9,12.4,13917,11747,16087,9.7,8.2,11.2,76336,74251,78420,,,,,,
